X (Grid)	Y (Grid)	X (m)	Y (m)	Data
14	86	58	54	0
15	86	62	54	0
16	86	66	54	0
17	86	70	54	0
18	86	74	54	0
19	86	78	54	0
20	86	82	54	0
21	86	86	54	0
22	86	90	54	0
23	86	94	54	0
24	86	98	54	0
25	86	102	54	0
26	86	106	54	0
27	86	110	54	0
28	86	114	54	0
29	86	118	54	0
30	86	122	54	0
31	86	126	54	0
32	86	130	54	0
33	86	134	54	0
34	86	138	54	0
35	86	142	54	0
36	86	146	54	0
37	86	150	54	0
38	86	154	54	0
39	86	158	54	0
40	86	162	54	0
41	86	166	54	0
42	86	170	54	0
43	86	174	54	0
44	86	178	54	0
45	86	182	54	0
46	86	186	54	0
47	86	190	54	0
48	86	194	54	0
49	86	198	54	0
50	86	202	54	0
51	86	206	54	0
52	86	210	54	0
53	86	214	54	0
54	86	218	54	0
55	86	222	54	0
56	86	226	54	0
57	86	230	54	-0.065287
58	86	234	54	2.01582
59	86	238	54	2.906989
60	86	242	54	3.222412
61	86	246	54	4.167535
62	86	250	54	5.690161
63	86	254	54	6.490057
64	86	258	54	11.506791
65	86	262	54	18.361992
66	86	266	54	40.959057
67	86	270	54	-999
68	86	274	54	-999
69	86	278	54	-999
70	86	282	54	-999
71	86	286	54	-999
72	86	290	54	27.694546
73	86	294	54	10.744765
74	86	298	54	6.991244
75	86	302	54	5.947118
76	86	306	54	4.949191
77	86	310	54	3.349223
78	86	314	54	2.294953
79	86	318	54	2.968536
80	86	322	54	2.924717
81	86	326	54	3.549414
82	86	330	54	17.426615
83	86	334	54	-999
84	86	338	54	18.952238
85	86	342	54	5.066834
86	86	346	54	4.610031
87	86	350	54	3.500156
88	86	354	54	0.886808
89	86	358	54	0
90	86	362	54	0
91	86	366	54	0
92	86	370	54	0
93	86	374	54	0
94	86	378	54	0
95	86	382	54	0
96	86	386	54	0
97	86	390	54	0
98	86	394	54	0
99	86	398	54	0
0	85	2	58	0
1	85	6	58	0
2	85	10	58	0
3	85	14	58	0
4	85	18	58	0
5	85	22	58	0
6	85	26	58	0
7	85	30	58	0
8	85	34	58	0
9	85	38	58	0
10	85	42	58	0
11	85	46	58	0
12	85	50	58	0
13	85	54	58	0
14	85	58	58	0
15	85	62	58	0
16	85	66	58	0
17	85	70	58	0
18	85	74	58	0
19	85	78	58	0
20	85	82	58	0
21	85	86	58	0
22	85	90	58	0
23	85	94	58	0
24	85	98	58	0
25	85	102	58	0
26	85	106	58	0
27	85	110	58	0
28	85	114	58	0
29	85	118	58	0
30	85	122	58	0
31	85	126	58	0
32	85	130	58	0
33	85	134	58	0
34	85	138	58	0
35	85	142	58	0
36	85	146	58	0
37	85	150	58	0
38	85	154	58	0
39	85	158	58	0
40	85	162	58	0
41	85	166	58	0
42	85	170	58	0
43	85	174	58	0
44	85	178	58	0
45	85	182	58	0
46	85	186	58	0
47	85	190	58	0
48	85	194	58	0
49	85	198	58	0
50	85	202	58	0
51	85	206	58	0
52	85	210	58	0
53	85	214	58	0
54	85	218	58	0
55	85	222	58	-1.267485
56	85	226	58	-0.187425
57	85	230	58	1.97455
58	85	234	58	3.214417
59	85	238	58	2.940692
60	85	242	58	3.84276
61	85	246	58	5.156536
62	85	250	58	7.07722
63	85	254	58	11.664432
64	85	258	58	17.262171
65	85	262	58	37.784283
66	85	266	58	-999
67	85	270	58	65.660545
68	85	274	58	-999
69	85	278	58	-999
70	85	282	58	-999
71	85	286	58	-999
72	85	290	58	32.531586
73	85	294	58	16.185574
74	85	298	58	13.262403
75	85	302	58	8.228518
76	85	306	58	6.89046
77	85	310	58	3.842791
78	85	314	58	3.382586
79	85	318	58	4.298144
80	85	322	58	5.260939
81	85	326	58	5.727004
82	85	330	58	21.160248
83	85	334	58	-999
84	85	338	58	20.518063
85	85	342	58	6.186991
86	85	346	58	5.665328
87	85	350	58	4.078433
88	85	354	58	2.503046
89	85	358	58	0.892562
90	85	362	58	0
91	85	366	58	0
92	85	370	58	0
93	85	374	58	0
94	85	378	58	0
95	85	382	58	0
96	85	386	58	0
97	85	390	58	0
98	85	394	58	0
99	85	398	58	0
0	84	2	62	0
1	84	6	62	0
2	84	10	62	0
3	84	14	62	0
4	84	18	62	0
5	84	22	62	0
6	84	26	62	0
7	84	30	62	0
8	84	34	62	0
9	84	38	62	0
10	84	42	62	0
11	84	46	62	0
12	84	50	62	0
13	84	54	62	0
14	84	58	62	0
15	84	62	62	0
16	84	66	62	0
17	84	70	62	0
18	84	74	62	0
19	84	78	62	0
20	84	82	62	0
21	84	86	62	0
22	84	90	62	0
23	84	94	62	0
24	84	98	62	0
25	84	102	62	0
26	84	106	62	0
27	84	110	62	0
28	84	114	62	0
29	84	118	62	0
30	84	122	62	0
31	84	126	62	0
32	84	130	62	0
33	84	134	62	0
34	84	138	62	0
35	84	142	62	0
36	84	146	62	0
37	84	150	62	0
38	84	154	62	0
39	84	158	62	0
40	84	162	62	0
41	84	166	62	0
42	84	170	62	0
43	84	174	62	0
44	84	178	62	0
45	84	182	62	0
46	84	186	62	0
47	84	190	62	0
48	84	194	62	0
49	84	198	62	0
50	84	202	62	0
51	84	206	62	0
52	84	210	62	0
53	84	214	62	0
54	84	218	62	-0.425595
55	84	222	62	0.081302
56	84	226	62	1.261559
57	84	230	62	2.890468
58	84	234	62	2.928662
59	84	238	62	3.596931
60	84	242	62	5.198794
61	84	246	62	6.792088
62	84	250	62	13.110905
63	84	254	62	17.990067
64	84	258	62	38.886093
65	84	262	62	-999
66	84	266	62	-999
67	84	270	62	61.593098
68	84	274	62	55.862457
69	84	278	62	-999
70	84	282	62	55.112701
71	84	286	62	52.796787
72	84	290	62	42.907513
73	84	294	62	34.167416
74	84	298	62	24.541338
75	84	302	62	22.644638
76	84	306	62	12.536802
77	84	310	62	8.153278
78	84	314	62	5.630039
79	84	318	62	6.001365
80	84	322	62	8.044005
81	84	326	62	8.583725
82	84	330	62	12.720161
83	84	334	62	21.938448
84	84	338	62	23.48056
85	84	342	62	19.921288
86	84	346	62	9.229167
87	84	350	62	4.575554
88	84	354	62	2.515204
89	84	358	62	1.976946
90	84	362	62	0.340634
91	84	366	62	0
92	84	370	62	0
93	84	374	62	0
94	84	378	62	0
95	84	382	62	0
96	84	386	62	0
97	84	390	62	0
98	84	394	62	0
99	84	398	62	0
0	83	2	66	0
1	83	6	66	0
2	83	10	66	0
3	83	14	66	0
4	83	18	66	0
5	83	22	66	0
6	83	26	66	0
7	83	30	66	0
8	83	34	66	0
9	83	38	66	0
10	83	42	66	0
11	83	46	66	0
12	83	50	66	0
13	83	54	66	0
14	83	58	66	0
15	83	62	66	0
16	83	66	66	0
17	83	70	66	0
18	83	74	66	0
19	83	78	66	0
20	83	82	66	0
21	83	86	66	0
22	83	90	66	0
23	83	94	66	0
24	83	98	66	0
25	83	102	66	0
26	83	106	66	0
27	83	110	66	0
28	83	114	66	0
29	83	118	66	0
30	83	122	66	0
31	83	126	66	0
32	83	130	66	0
33	83	134	66	0
34	83	138	66	0
35	83	142	66	0
36	83	146	66	0
37	83	150	66	0
38	83	154	66	0
39	83	158	66	0
40	83	162	66	0
41	83	166	66	0
42	83	170	66	0
43	83	174	66	0
44	83	178	66	0
45	83	182	66	0
46	83	186	66	0
47	83	190	66	0
48	83	194	66	0
49	83	198	66	0
50	83	202	66	0
51	83	206	66	0
52	83	210	66	0
53	83	214	66	-0.025673
54	83	218	66	0.14399
55	83	222	66	1.53353
56	83	226	66	2.412345
57	83	230	66	2.795623
58	83	234	66	4.36122
59	83	238	66	4.8236
60	83	242	66	6.422241
61	83	246	66	12.90443
62	83	250	66	18.293026
63	83	254	66	39.231487
64	83	258	66	-999
65	83	262	66	-999
66	83	266	66	-999
67	83	270	66	-999
68	83	274	66	43.391144
69	83	278	66	34.017563
70	83	282	66	42.657867
71	83	286	66	-999
72	83	290	66	-999
73	83	294	66	-999
74	83	298	66	58.070442
75	83	302	66	-999
76	83	306	66	36.921906
77	83	310	66	14.716089
78	83	314	66	10.504531
79	83	318	66	7.735395
80	83	322	66	8.932798
81	83	326	66	10.572741
82	83	330	66	9.611853
83	83	334	66	18.755728
84	83	338	66	-999
85	83	342	66	-999
86	83	346	66	29.191097
87	83	350	66	8.118153
88	83	354	66	3.462997
89	83	358	66	2.447623
90	83	362	66	0.883307
91	83	366	66	0
92	83	370	66	0
93	83	374	66	0
94	83	378	66	0
95	83	382	66	0
96	83	386	66	0
97	83	390	66	0
98	83	394	66	0
99	83	398	66	0
0	82	2	70	0
1	82	6	70	0
2	82	10	70	0
3	82	14	70	0
4	82	18	70	0
5	82	22	70	0
6	82	26	70	0
7	82	30	70	0
8	82	34	70	0
9	82	38	70	0
10	82	42	70	0
11	82	46	70	0
12	82	50	70	0
13	82	54	70	0
14	82	58	70	0
15	82	62	70	0
16	82	66	70	0
17	82	70	70	0
18	82	74	70	0
19	82	78	70	0
20	82	82	70	0
21	82	86	70	0
22	82	90	70	0
23	82	94	70	0
24	82	98	70	0
25	82	102	70	0
26	82	106	70	0
27	82	110	70	0
28	82	114	70	0
29	82	118	70	0
30	82	122	70	0
31	82	126	70	0
32	82	130	70	0
33	82	134	70	0
34	82	138	70	0
35	82	142	70	0
36	82	146	70	0
37	82	150	70	0
38	82	154	70	0
39	82	158	70	0
40	82	162	70	0
41	82	166	70	0
42	82	170	70	0
43	82	174	70	0
44	82	178	70	0
45	82	182	70	0
46	82	186	70	0
47	82	190	70	0
48	82	194	70	0
49	82	198	70	0
50	82	202	70	0
51	82	206	70	0
52	82	210	70	-0.14546
53	82	214	70	0.605196
54	82	218	70	0.829936
55	82	222	70	2.582371
56	82	226	70	2.547542
57	82	230	70	3.665336
58	82	234	70	4.389755
59	82	238	70	5.064212
60	82	242	70	10.947707
61	82	246	70	16.948074
62	82	250	70	39.491222
63	82	254	70	-999
64	82	258	70	-999
65	82	262	70	-999
66	82	266	70	-999
67	82	270	70	-999
68	82	274	70	35.585068
69	82	278	70	21.43232
70	82	282	70	35.926701
71	82	286	70	-999
72	82	290	70	-999
73	82	294	70	79.516899
74	82	298	70	-999
75	82	302	70	-999
76	82	306	70	-999
77	82	310	70	26.906519
78	82	314	70	12.377729
79	82	318	70	9.46945
80	82	322	70	9.58722
81	82	326	70	15.348128
82	82	330	70	24.114449
83	82	334	70	27.049068
84	82	338	70	35.966705
85	82	342	70	-999
86	82	346	70	-999
87	82	350	70	17.610121
88	82	354	70	3.825455
89	82	358	70	2.431366
90	82	362	70	1.414719
91	82	366	70	0
92	82	370	70	0
93	82	374	70	0
94	82	378	70	0
95	82	382	70	0
96	82	386	70	0
97	82	390	70	0
98	82	394	70	0
99	82	398	70	0
0	81	2	74	0
1	81	6	74	0
2	81	10	74	0
3	81	14	74	0
4	81	18	74	0
5	81	22	74	0
6	81	26	74	0
7	81	30	74	0
8	81	34	74	0
9	81	38	74	0
10	81	42	74	0
11	81	46	74	0
12	81	50	74	0
13	81	54	74	0
14	81	58	74	0
15	81	62	74	0
16	81	66	74	0
17	81	70	74	0
18	81	74	74	0
19	81	78	74	0
20	81	82	74	0
21	81	86	74	0
22	81	90	74	0
23	81	94	74	0
24	81	98	74	0
25	81	102	74	0
26	81	106	74	0
27	81	110	74	0
28	81	114	74	0
29	81	118	74	0
30	81	122	74	0
31	81	126	74	0
32	81	130	74	0
33	81	134	74	0
34	81	138	74	0
35	81	142	74	0
36	81	146	74	0
37	81	150	74	0
38	81	154	74	0
39	81	158	74	0
40	81	162	74	0
41	81	166	74	0
42	81	170	74	0
43	81	174	74	0
44	81	178	74	0
45	81	182	74	0
46	81	186	74	0
47	81	190	74	0
48	81	194	74	0
49	81	198	74	0
50	81	202	74	0
51	81	206	74	-0.306503
52	81	210	74	-0.038314
53	81	214	74	1.301565
54	81	218	74	2.073709
55	81	222	74	2.923404
56	81	226	74	2.932458
57	81	230	74	3.646458
58	81	234	74	5.914682
59	81	238	74	8.836772
60	81	242	74	12.349896
61	81	246	74	37.808525
62	81	250	74	-999
63	81	254	74	-999
64	81	258	74	-999
65	81	262	74	-999
66	81	266	74	-999
67	81	270	74	43.707615
68	81	274	74	22.308365
69	81	278	74	20.51475
70	81	282	74	23.991804
71	81	286	74	49.105175
72	81	290	74	-999
73	81	294	74	-999
74	81	298	74	-999
75	81	302	74	-999
76	81	306	74	-999
77	81	310	74	33.693375
78	81	314	74	14.702076
79	81	318	74	14.784425
80	81	322	74	22.902721
81	81	326	74	35.178047
82	81	330	74	-999
83	81	334	74	-999
84	81	338	74	27.368351
85	81	342	74	33.421391
86	81	346	74	-999
87	81	350	74	18.524662
88	81	354	74	3.65647
89	81	358	74	3.463959
90	81	362	74	1.929687
91	81	366	74	0.398773
92	81	370	74	0
93	81	374	74	0
94	81	378	74	0
95	81	382	74	0
96	81	386	74	0
97	81	390	74	0
98	81	394	74	0
99	81	398	74	0
0	80	2	78	0
1	80	6	78	0
2	80	10	78	0
3	80	14	78	0
4	80	18	78	0
5	80	22	78	0
6	80	26	78	0
7	80	30	78	0
8	80	34	78	0
9	80	38	78	0
10	80	42	78	0
11	80	46	78	0
12	80	50	78	0
13	80	54	78	0
14	80	58	78	0
15	80	62	78	0
16	80	66	78	0
17	80	70	78	0
18	80	74	78	0
19	80	78	78	0
20	80	82	78	0
21	80	86	78	0
22	80	90	78	0
23	80	94	78	0
24	80	98	78	0
25	80	102	78	0
26	80	106	78	0
27	80	110	78	0
28	80	114	78	0
29	80	118	78	0
30	80	122	78	0
31	80	126	78	0
32	80	130	78	0
33	80	134	78	0
34	80	138	78	0
35	80	142	78	0
36	80	146	78	0
37	80	150	78	0
38	80	154	78	0
39	80	158	78	0
40	80	162	78	0
41	80	166	78	0
42	80	170	78	0
43	80	174	78	0
44	80	178	78	0
45	80	182	78	0
46	80	186	78	0
47	80	190	78	0
48	80	194	78	0
49	80	198	78	0
50	80	202	78	0
51	80	206	78	0.218024
52	80	210	78	0.708295
53	80	214	78	2.874308
54	80	218	78	2.939401
55	80	222	78	2.67124
56	80	226	78	3.842155
57	80	230	78	6.113781
58	80	234	78	10.240722
59	80	238	78	13.022448
60	80	242	78	22.581484
61	80	246	78	-999
62	80	250	78	-999
63	80	254	78	-999
64	80	258	78	-999
65	80	262	78	-999
66	80	266	78	43.203735
67	80	270	78	23.643526
68	80	274	78	18.031069
69	80	278	78	15.295167
70	80	282	78	21.141638
71	80	286	78	39.576817
72	80	290	78	-999
73	80	294	78	-999
74	80	298	78	-999
75	80	302	78	-999
76	80	306	78	-999
77	80	310	78	34.581253
78	80	314	78	17.90233
79	80	318	78	25.498302
80	80	322	78	-999
81	80	326	78	-999
82	80	330	78	-999
83	80	334	78	-999
84	80	338	78	25.045919
85	80	342	78	14.768218
86	80	346	78	19.622746
87	80	350	78	11.027767
88	80	354	78	6.057451
89	80	358	78	4.519893
90	80	362	78	3.487218
91	80	366	78	1.449668
92	80	370	78	0.923828
93	80	374	78	0
94	80	378	78	0
95	80	382	78	0
96	80	386	78	0
97	80	390	78	0
98	80	394	78	0
99	80	398	78	0
0	79	2	82	0
1	79	6	82	0
2	79	10	82	0
3	79	14	82	0
4	79	18	82	0
5	79	22	82	0
6	79	26	82	0
7	79	30	82	0
8	79	34	82	0
9	79	38	82	0
10	79	42	82	0
11	79	46	82	0
12	79	50	82	0
13	79	54	82	0
14	79	58	82	0
15	79	62	82	0
16	79	66	82	0
17	79	70	82	0
18	79	74	82	0
19	79	78	82	0
20	79	82	82	0
21	79	86	82	0
22	79	90	82	0
23	79	94	82	0
24	79	98	82	0
25	79	102	82	0
26	79	106	82	0
27	79	110	82	0
28	79	114	82	0
29	79	118	82	0
30	79	122	82	0
31	79	126	82	0
32	79	130	82	0
33	79	134	82	0
34	79	138	82	0
35	79	142	82	0
36	79	146	82	0
37	79	150	82	0
38	79	154	82	0
39	79	158	82	0
40	79	162	82	0
41	79	166	82	0
42	79	170	82	0
43	79	174	82	0
44	79	178	82	0
45	79	182	82	0
46	79	186	82	0
47	79	190	82	0
48	79	194	82	0
49	79	198	82	0
50	79	202	82	-0.397365
51	79	206	82	0.858735
52	79	210	82	1.528541
53	79	214	82	2.232585
54	79	218	82	2.555884
55	79	222	82	3.356317
56	79	226	82	5.892452
57	79	230	82	12.929852
58	79	234	82	26.007557
59	79	238	82	43.016716
60	79	242	82	-999
61	79	246	82	-999
62	79	250	82	-999
63	79	254	82	-999
64	79	258	82	-999
65	79	262	82	41.075169
66	79	266	82	22.321516
67	79	270	82	18.807047
68	79	274	82	13.391278
69	79	278	82	15.270611
70	79	282	82	22.94199
71	79	286	82	49.10083
72	79	290	82	-999
73	79	294	82	-999
74	79	298	82	-999
75	79	302	82	61.614479
76	79	306	82	55.674564
77	79	310	82	41.49596
78	79	314	82	23.161098
79	79	318	82	30.66111
80	79	322	82	-999
81	79	326	82	-999
82	79	330	82	-999
83	79	334	82	48.605946
84	79	338	82	27.750837
85	79	342	82	14.067957
86	79	346	82	9.339089
87	79	350	82	7.970129
88	79	354	82	6.459734
89	79	358	82	5.111834
90	79	362	82	3.979296
91	79	366	82	2.500129
92	79	370	82	1.971188
93	79	374	82	0.866513
94	79	378	82	0
95	79	382	82	0
96	79	386	82	0
97	79	390	82	0
98	79	394	82	0
99	79	398	82	0
0	78	2	86	0
1	78	6	86	0
2	78	10	86	0
3	78	14	86	0
4	78	18	86	0
5	78	22	86	0
6	78	26	86	0
7	78	30	86	0
8	78	34	86	0
9	78	38	86	0
10	78	42	86	0
11	78	46	86	0
12	78	50	86	0
13	78	54	86	0
14	78	58	86	0
15	78	62	86	0
16	78	66	86	0
17	78	70	86	0
18	78	74	86	0
19	78	78	86	0
20	78	82	86	0
21	78	86	86	0
22	78	90	86	0
23	78	94	86	0
24	78	98	86	0
25	78	102	86	0
26	78	106	86	0
27	78	110	86	0
28	78	114	86	0
29	78	118	86	0
30	78	122	86	0
31	78	126	86	0
32	78	130	86	0
33	78	134	86	0
34	78	138	86	0
35	78	142	86	0
36	78	146	86	0
37	78	150	86	0
38	78	154	86	0
39	78	158	86	0
40	78	162	86	0
41	78	166	86	0
42	78	170	86	0
43	78	174	86	0
44	78	178	86	0
45	78	182	86	0
46	78	186	86	0
47	78	190	86	0
48	78	194	86	0
49	78	198	86	-0.514158
50	78	202	86	0.263662
51	78	206	86	1.492199
52	78	210	86	2.126804
53	78	214	86	1.917739
54	78	218	86	3.153404
55	78	222	86	3.733436
56	78	226	86	7.948935
57	78	230	86	23.930494
58	78	234	86	-999
59	78	238	86	-999
60	78	242	86	-999
61	78	246	86	-999
62	78	250	86	-999
63	78	254	86	-999
64	78	258	86	39.498928
65	78	262	86	20.870182
66	78	266	86	16.937799
67	78	270	86	13.727189
68	78	274	86	13.951776
69	78	278	86	16.155899
70	78	282	86	31.01829
71	78	286	86	-999
72	78	290	86	-999
73	78	294	86	72.594269
74	78	298	86	62.019428
75	78	302	86	63.094147
76	78	306	86	-999
77	78	310	86	-999
78	78	314	86	34.807232
79	78	318	86	32.872887
80	78	322	86	-999
81	78	326	86	-999
82	78	330	86	-999
83	78	334	86	-999
84	78	338	86	-999
85	78	342	86	20.05365
86	78	346	86	8.90704
87	78	350	86	8.63431
88	78	354	86	11.593568
89	78	358	86	15.2397
90	78	362	86	7.567212
91	78	366	86	4.607353
92	78	370	86	3.562688
93	78	374	86	2.483569
94	78	378	86	0.356198
95	78	382	86	0
96	78	386	86	0
97	78	390	86	0
98	78	394	86	0
99	78	398	86	0
0	77	2	90	0
1	77	6	90	0
2	77	10	90	0
3	77	14	90	0
4	77	18	90	0
5	77	22	90	0
6	77	26	90	0
7	77	30	90	0
8	77	34	90	0
9	77	38	90	0
10	77	42	90	0
11	77	46	90	0
12	77	50	90	0
13	77	54	90	0
14	77	58	90	0
15	77	62	90	0
16	77	66	90	0
17	77	70	90	0
18	77	74	90	0
19	77	78	90	0
20	77	82	90	0
21	77	86	90	0
22	77	90	90	0
23	77	94	90	0
24	77	98	90	0
25	77	102	90	0
26	77	106	90	0
27	77	110	90	0
28	77	114	90	0
29	77	118	90	0
30	77	122	90	0
31	77	126	90	0
32	77	130	90	0
33	77	134	90	0
34	77	138	90	0
35	77	142	90	0
36	77	146	90	0
37	77	150	90	0
38	77	154	90	0
39	77	158	90	0
40	77	162	90	0
41	77	166	90	0
42	77	170	90	0
43	77	174	90	0
44	77	178	90	0
45	77	182	90	0
46	77	186	90	0
47	77	190	90	-0.460709
48	77	194	90	-0.050125
49	77	198	90	1.245908
50	77	202	90	1.223217
51	77	206	90	2.17134
52	77	210	90	2.921821
53	77	214	90	3.237242
54	77	218	90	3.80378
55	77	222	90	4.874208
56	77	226	90	9.812366
57	77	230	90	30.313202
58	77	234	90	-999
59	77	238	90	-999
60	77	242	90	-999
61	77	246	90	-999
62	77	250	90	-999
63	77	254	90	39.574646
64	77	258	90	21.490154
65	77	262	90	17.405272
66	77	266	90	13.721384
67	77	270	90	12.203792
68	77	274	90	13.171256
69	77	278	90	16.822355
70	77	282	90	29.443649
71	77	286	90	54.150955
72	77	290	90	69.246201
73	77	294	90	-999
74	77	298	90	-999
75	77	302	90	-999
76	77	306	90	-999
77	77	310	90	-999
78	77	314	90	38.676537
79	77	318	90	32.901608
80	77	322	90	-999
81	77	326	90	-999
82	77	330	90	-999
83	77	334	90	35.320957
84	77	338	90	25.20064
85	77	342	90	15.384175
86	77	346	90	12.296939
87	77	350	90	12.689548
88	77	354	90	30.873949
89	77	358	90	-999
90	77	362	90	28.140676
91	77	366	90	8.685228
92	77	370	90	4.644339
93	77	374	90	3.548728
94	77	378	90	1.470002
95	77	382	90	0
96	77	386	90	0
97	77	390	90	0
98	77	394	90	0
99	77	398	90	0
0	76	2	94	0
1	76	6	94	0
2	76	10	94	0
3	76	14	94	0
4	76	18	94	0
5	76	22	94	0
6	76	26	94	0
7	76	30	94	0
8	76	34	94	0
9	76	38	94	0
10	76	42	94	0
11	76	46	94	0
12	76	50	94	0
13	76	54	94	0
14	76	58	94	0
15	76	62	94	0
16	76	66	94	0
17	76	70	94	0
18	76	74	94	0
19	76	78	94	0
20	76	82	94	0
21	76	86	94	0
22	76	90	94	0
23	76	94	94	0
24	76	98	94	0
25	76	102	94	0
26	76	106	94	0
27	76	110	94	0
28	76	114	94	0
29	76	118	94	0
30	76	122	94	0
31	76	126	94	0
32	76	130	94	0
33	76	134	94	0
34	76	138	94	0
35	76	142	94	0
36	76	146	94	0
37	76	150	94	0
38	76	154	94	0
39	76	158	94	0
40	76	162	94	0
41	76	166	94	0
42	76	170	94	0
43	76	174	94	0
44	76	178	94	0
45	76	182	94	0
46	76	186	94	-1.235933
47	76	190	94	-0.541433
48	76	194	94	0.587995
49	76	198	94	1.085767
50	76	202	94	0.86437
51	76	206	94	1.637199
52	76	210	94	2.063618
53	76	214	94	3.27345
54	76	218	94	5.360181
55	76	222	94	7.502263
56	76	226	94	12.973803
57	76	230	94	28.547853
58	76	234	94	-999
59	76	238	94	-999
60	76	242	94	-999
61	76	246	94	51.343353
62	76	250	94	31.62933
63	76	254	94	19.660564
64	76	258	94	15.117854
65	76	262	94	11.508736
66	76	266	94	12.198024
67	76	270	94	12.238798
68	76	274	94	13.635094
69	76	278	94	19.599545
70	76	282	94	42.635155
71	76	286	94	-999
72	76	290	94	-999
73	76	294	94	-999
74	76	298	94	-999
75	76	302	94	-999
76	76	306	94	-999
77	76	310	94	-999
78	76	314	94	39.689812
79	76	318	94	25.218361
80	76	322	94	32.279999
81	76	326	94	35.354839
82	76	330	94	33.585594
83	76	334	94	24.202002
84	76	338	94	31.003738
85	76	342	94	28.893347
86	76	346	94	17.121021
87	76	350	94	24.074903
88	76	354	94	-999
89	76	358	94	-999
90	76	362	94	-999
91	76	366	94	18.995247
92	76	370	94	5.713211
93	76	374	94	4.579661
94	76	378	94	2.446276
95	76	382	94	0.385649
96	76	386	94	0
97	76	390	94	0
98	76	394	94	0
99	76	398	94	0
0	75	2	98	0
1	75	6	98	0
2	75	10	98	0
3	75	14	98	0
4	75	18	98	0
5	75	22	98	0
6	75	26	98	0
7	75	30	98	0
8	75	34	98	0
9	75	38	98	0
10	75	42	98	0
11	75	46	98	0
12	75	50	98	0
13	75	54	98	0
14	75	58	98	0
15	75	62	98	0
16	75	66	98	0
17	75	70	98	0
18	75	74	98	0
19	75	78	98	0
20	75	82	98	0
21	75	86	98	0
22	75	90	98	0
23	75	94	98	0
24	75	98	98	0
25	75	102	98	0
26	75	106	98	0
27	75	110	98	0
28	75	114	98	0
29	75	118	98	0
30	75	122	98	0
31	75	126	98	0
32	75	130	98	0
33	75	134	98	0
34	75	138	98	0
35	75	142	98	0
36	75	146	98	0
37	75	150	98	0
38	75	154	98	0
39	75	158	98	0
40	75	162	98	0
41	75	166	98	0
42	75	170	98	0
43	75	174	98	0
44	75	178	98	0
45	75	182	98	-0.700864
46	75	186	98	0.035618
47	75	190	98	1.533524
48	75	194	98	1.253541
49	75	198	98	2.314595
50	75	202	98	3.183648
51	75	206	98	3.843899
52	75	210	98	3.737481
53	75	214	98	4.706241
54	75	218	98	6.774675
55	75	222	98	15.402161
56	75	226	98	29.153645
57	75	230	98	35.436222
58	75	234	98	50.063786
59	75	238	98	-999
60	75	242	98	-999
61	75	246	98	33.518681
62	75	250	98	18.70088
63	75	254	98	14.998805
64	75	258	98	13.789125
65	75	262	98	12.216525
66	75	266	98	12.378757
67	75	270	98	16.307673
68	75	274	98	27.254261
69	75	278	98	36.727871
70	75	282	98	-999
71	75	286	98	-999
72	75	290	98	-999
73	75	294	98	-999
74	75	298	98	-999
75	75	302	98	-999
76	75	306	98	-999
77	75	310	98	-999
78	75	314	98	50.600201
79	75	318	98	27.926731
80	75	322	98	26.916668
81	75	326	98	37.111259
82	75	330	98	50.420864
83	75	334	98	-999
84	75	338	98	-999
85	75	342	98	-999
86	75	346	98	30.391123
87	75	350	98	26.417395
88	75	354	98	-999
89	75	358	98	-999
90	75	362	98	-999
91	75	366	98	32.266174
92	75	370	98	10.326431
93	75	374	98	5.683362
94	75	378	98	3.515408
95	75	382	98	0.37301
96	75	386	98	0
97	75	390	98	0
98	75	394	98	0
99	75	398	98	0
0	74	2	102	0
1	74	6	102	0
2	74	10	102	0
3	74	14	102	0
4	74	18	102	0
5	74	22	102	0
6	74	26	102	0
7	74	30	102	0
8	74	34	102	0
9	74	38	102	0
10	74	42	102	0
11	74	46	102	0
12	74	50	102	0
13	74	54	102	0
14	74	58	102	0
15	74	62	102	0
16	74	66	102	0
17	74	70	102	0
18	74	74	102	0
19	74	78	102	0
20	74	82	102	0
21	74	86	102	0
22	74	90	102	0
23	74	94	102	0
24	74	98	102	0
25	74	102	102	0
26	74	106	102	0
27	74	110	102	0
28	74	114	102	0
29	74	118	102	0
30	74	122	102	0
31	74	126	102	0
32	74	130	102	0
33	74	134	102	0
34	74	138	102	0
35	74	142	102	0
36	74	146	102	0
37	74	150	102	0
38	74	154	102	0
39	74	158	102	0
40	74	162	102	0
41	74	166	102	0
42	74	170	102	0
43	74	174	102	0
44	74	178	102	0.542109
45	74	182	102	1.78947
46	74	186	102	1.459201
47	74	190	102	2.290564
48	74	194	102	1.905591
49	74	198	102	3.510364
50	74	202	102	4.190547
51	74	206	102	4.415235
52	74	210	102	6.804973
53	74	214	102	9.703041
54	74	218	102	17.844774
55	74	222	102	41.145638
56	74	226	102	-999
57	74	230	102	-999
58	74	234	102	40.009262
59	74	238	102	33.813526
60	74	242	102	30.954048
61	74	246	102	20.445978
62	74	250	102	14.648403
63	74	254	102	10.984121
64	74	258	102	12.359181
65	74	262	102	14.679242
66	74	266	102	22.794769
67	74	270	102	28.998581
68	74	274	102	-999
69	74	278	102	-999
70	74	282	102	49.589317
71	74	286	102	-999
